vendorid,drivertip,mtatax,distance,numpassengers,tollamount,paymentmethod,ratecode,storedflag,extracharges,totalamount,deliv_time_spent
2.0,0.0,0.5,0.88,2.0,0.0,2.0,1.0,N,0.5,7.3,6.483333333333333
1.0,0.0,0.5,6.0,1.0,0.0,2.0,1.0,N,0.0,19.8,13.35
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.5,7.8,7.583333333333333
2.0,2.34,0.5,1.3,1.0,0.0,1.0,1.0,N,0.5,10.14,6.466666666666667
1.0,1.35,0.5,0.8,2.0,0.0,1.0,1.0,N,0.5,8.15,5.883333333333334
2.0,2.76,0.5,2.27,2.0,0.0,1.0,1.0,N,1.0,16.56,15.933333333333334
1.0,0.0,0.5,7.1,1.0,0.0,2.0,1.0,N,0.0,26.8,26.35
2.0,3.36,0.5,3.18,2.0,0.0,1.0,1.0,N,0.5,20.16,22.283333333333335
2.0,3.76,0.5,2.74,3.0,0.0,1.0,1.0,N,0.0,22.56,28.6
1.0,3.15,0.5,3.1,1.0,0.0,1.0,1.0,N,1.0,18.95,19.733333333333334
2.0,4.76,0.5,6.16,2.0,0.0,1.0,1.0,N,0.5,28.56,24.566666666666666
2.0,0.0,0.5,0.37,3.0,0.0,2.0,1.0,N,0.0,6.8,8.2
2.0,2.94,0.5,2.01,1.0,0.0,1.0,1.0,N,0.5,12.74,8.733333333333333
1.0,3.0,0.5,4.3,2.0,0.0,1.0,1.0,N,0.0,25.3,31.583333333333332
2.0,2.08,0.5,1.73,3.0,0.0,1.0,1.0,N,0.5,10.38,5.966666666666667
2.0,0.0,0.5,1.43,4.0,0.0,2.0,1.0,N,1.0,10.8,10.283333333333333
2.0,1.95,0.5,0.91,1.0,0.0,1.0,1.0,N,1.0,9.75,7.05
2.0,4.46,0.5,6.59,2.0,0.0,1.0,1.0,N,0.0,26.76,18.483333333333334
2.0,0.0,0.5,1.05,1.0,0.0,2.0,1.0,N,0.0,6.8,5.133333333333334
1.0,0.0,0.5,4.7,1.0,0.0,2.0,1.0,N,0.5,15.8,8.466666666666667
1.0,1.8,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,9.1,8.633333333333333
2.0,0.0,0.5,1.34,2.0,0.0,1.0,1.0,N,0.0,8.3,8.233333333333333
2.0,4.16,0.5,3.37,2.0,0.0,1.0,1.0,N,0.0,24.96,32.333333333333336
1.0,1.55,0.5,1.0,1.0,0.0,1.0,1.0,N,0.5,9.35,6.7
2.0,2.64,0.5,1.26,1.0,0.0,1.0,1.0,N,0.0,11.44,10.516666666666667
1.0,4.05,0.5,1.4,1.0,0.0,1.0,1.0,N,0.0,24.35,33.85
2.0,0.0,0.5,2.31,1.0,0.0,2.0,1.0,N,1.0,16.8,23.35
2.0,1.38,0.5,3.0,2.0,0.0,1.0,1.0,N,0.5,15.18,15.966666666666667
1.0,1.25,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,7.55,5.983333333333333
2.0,12.61,0.5,17.85,1.0,5.76,1.0,2.0,N,4.5,75.67,61.05
2.0,0.0,0.5,1.98,2.0,0.0,2.0,1.0,N,0.0,12.8,17.3
2.0,1.76,0.5,1.35,1.0,0.0,1.0,1.0,N,0.0,10.56,9.983333333333333
2.0,0.0,0.5,3.08,1.0,0.0,2.0,1.0,N,0.0,16.3,21.783333333333335
1.0,2.25,0.5,1.9,2.0,0.0,1.0,1.0,N,1.0,13.55,12.25
1.0,5.2,0.5,5.3,1.0,0.0,1.0,1.0,N,0.0,26.0,23.15
2.0,2.06,0.5,2.16,5.0,0.0,1.0,1.0,N,0.5,12.36,10.05
1.0,2.85,0.5,3.9,1.0,0.0,1.0,1.0,N,0.0,17.15,12.633333333333333
1.0,1.5,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,7.3,4.683333333333334
2.0,2.76,0.5,1.98,1.0,0.0,1.0,1.0,N,0.0,16.56,19.216666666666665
2.0,11.46,0.5,11.52,1.0,0.0,1.0,2.0,N,4.5,68.76,40.266666666666666
2.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,6.3,4.8
1.0,1.5,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,10.3,10.15
1.0,1.45,0.5,0.9,2.0,0.0,1.0,1.0,N,0.5,8.75,6.483333333333333
1.0,0.0,0.5,2.4,1.0,0.0,2.0,1.0,N,1.0,16.8,22.55
2.0,1.76,0.5,1.62,1.0,0.0,1.0,1.0,N,0.0,10.56,9.783333333333333
2.0,0.0,0.5,0.92,5.0,0.0,2.0,1.0,N,0.0,11.8,17.116666666666667
2.0,0.0,0.5,2.0,1.0,0.0,2.0,1.0,N,0.0,13.8,18.283333333333335
1.0,1.25,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.55,5.966666666666667
2.0,1.36,0.5,0.92,1.0,0.0,1.0,1.0,N,0.0,8.16,6.216666666666667
2.0,3.46,0.5,1.32,6.0,0.0,1.0,1.0,N,0.0,20.76,28.116666666666667
1.0,0.0,0.5,4.9,2.0,0.0,2.0,1.0,N,0.5,18.8,19.316666666666666
1.0,0.85,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,5.15,1.65
2.0,11.79,0.5,11.7,1.0,0.0,1.0,1.0,N,0.5,51.09,36.983333333333334
2.0,0.0,0.5,0.93,1.0,0.0,2.0,1.0,N,1.0,7.8,5.683333333333334
2.0,2.56,0.5,2.02,1.0,0.0,1.0,1.0,N,0.5,15.36,15.433333333333334
2.0,1.96,0.5,2.12,3.0,0.0,1.0,1.0,N,0.5,11.76,8.133333333333333
2.0,1.17,0.5,1.22,1.0,0.0,1.0,1.0,N,0.5,8.97,5.383333333333334
2.0,2.0,0.5,0.87,1.0,0.0,1.0,1.0,N,0.0,8.8,6.316666666666666
2.0,2.32,0.5,1.97,1.0,0.0,1.0,1.0,N,0.5,11.62,7.1
2.0,0.0,0.5,16.31,1.0,5.76,2.0,2.0,N,0.0,58.56,50.93333333333333
1.0,0.0,0.5,16.0,1.0,0.0,2.0,1.0,N,0.5,45.8,25.783333333333335
2.0,1.4,0.5,1.59,2.0,0.0,1.0,1.0,N,0.0,10.7,10.7
2.0,1.0,0.5,0.62,1.0,0.0,1.0,1.0,N,0.5,8.3,7.266666666666667
2.0,2.06,0.5,1.0,1.0,0.0,1.0,1.0,N,1.0,12.36,12.283333333333333
2.0,1.0,0.5,1.31,6.0,0.0,1.0,1.0,N,0.0,10.3,10.916666666666666
1.0,4.0,0.5,7.5,1.0,5.76,1.0,1.0,N,0.5,33.06,12.983333333333333
2.0,1.76,0.5,1.96,1.0,0.0,1.0,1.0,N,0.0,10.56,6.633333333333334
2.0,2.16,0.5,1.21,1.0,0.0,1.0,1.0,N,1.0,12.96,12.116666666666667
2.0,0.0,0.5,1.16,2.0,0.0,2.0,1.0,N,0.0,7.8,7.266666666666667
2.0,0.0,0.5,3.31,1.0,0.0,1.0,1.0,N,0.5,14.3,14.433333333333334
2.0,1.0,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,7.8,6.233333333333333
2.0,1.76,0.5,1.34,1.0,0.0,1.0,1.0,N,1.0,10.56,7.066666666666666
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,6.8,6.666666666666667
1.0,0.0,0.5,1.6,1.0,0.0,2.0,1.0,N,1.0,10.8,11.066666666666666
1.0,1.15,0.5,0.5,1.0,0.0,1.0,1.0,N,0.5,6.95,2.8833333333333333
1.0,2.0,0.5,5.4,1.0,0.0,1.0,1.0,N,0.5,20.3,12.15
1.0,2.95,0.5,3.9,1.0,0.0,1.0,1.0,N,0.0,17.75,15.583333333333334
2.0,1.26,0.5,0.87,5.0,0.0,1.0,1.0,N,0.5,7.56,3.7333333333333334
1.0,0.0,0.5,2.1,1.0,0.0,2.0,1.0,N,0.0,18.3,28.6
2.0,1.0,0.5,1.11,1.0,0.0,1.0,1.0,N,0.0,8.8,7.333333333333333
1.0,2.0,0.5,2.6,1.0,0.0,1.0,1.0,N,0.5,14.3,12.016666666666667
2.0,0.0,0.5,3.51,1.0,0.0,2.0,1.0,N,0.0,13.8,12.4
1.0,5.0,0.5,9.7,1.0,0.0,1.0,1.0,N,0.0,43.3,48.9
2.0,1.86,0.5,1.65,2.0,0.0,1.0,1.0,N,0.5,11.16,8.75
2.0,1.86,0.5,1.71,3.0,0.0,1.0,1.0,N,0.5,11.16,8.766666666666667
2.0,0.0,0.5,0.74,3.0,0.0,2.0,1.0,N,0.0,8.3,10.166666666666666
1.0,1.45,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,8.75,7.266666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.5,6.3,3.7333333333333334
2.0,1.36,0.5,0.63,1.0,0.0,1.0,1.0,N,1.0,8.16,4.983333333333333
1.0,1.0,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,9.3,7.05
1.0,1.15,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.95,4.366666666666666
1.0,0.7,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.5,6.566666666666666
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.5,5.8,3.0166666666666666
1.0,1.0,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,6.8,4.383333333333334
1.0,1.45,0.5,0.5,2.0,0.0,1.0,1.0,N,0.0,8.75,8.783333333333333
2.0,0.0,0.5,1.23,1.0,0.0,2.0,1.0,N,1.0,12.3,15.816666666666666
1.0,1.45,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,7.25,4.416666666666667
1.0,2.05,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,10.35,10.133333333333333
2.0,1.26,0.5,0.7,1.0,0.0,1.0,1.0,N,0.5,7.56,4.5
2.0,3.26,0.5,1.41,1.0,0.0,1.0,1.0,N,0.0,19.56,25.6
1.0,0.0,0.5,3.3,4.0,0.0,2.0,1.0,N,0.5,13.3,11.8
1.0,1.95,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,11.75,12.583333333333334
2.0,2.46,0.5,1.66,1.0,0.0,1.0,1.0,N,1.0,14.76,14.15
2.0,0.0,0.5,2.61,2.0,0.0,2.0,1.0,N,0.0,12.3,14.016666666666667
1.0,1.2,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,7.0,5.483333333333333
2.0,1.86,0.5,1.36,1.0,0.0,1.0,1.0,N,0.5,11.16,8.9
1.0,1.5,0.5,1.7,1.0,0.0,1.0,1.0,N,0.0,11.8,12.566666666666666
2.0,2.0,0.5,3.83,1.0,0.0,1.0,1.0,N,0.0,20.8,26.833333333333332
1.0,2.75,0.5,5.5,4.0,0.0,1.0,1.0,N,0.0,21.05,13.166666666666666
2.0,4.06,0.5,5.66,6.0,0.0,1.0,1.0,N,0.0,24.36,18.45
2.0,0.0,0.5,4.66,5.0,0.0,2.0,1.0,N,0.0,25.3,37.11666666666667
1.0,1.2,0.5,1.7,1.0,0.0,1.0,1.0,N,1.0,14.0,15.383333333333333
1.0,1.7,0.5,0.9,1.0,0.0,1.0,1.0,N,0.5,8.5,4.5
2.0,0.0,0.5,0.64,2.0,0.0,2.0,1.0,N,0.0,5.3,3.3666666666666667
2.0,1.14,0.5,0.32,3.0,0.0,1.0,1.0,N,0.0,4.94,1.4
1.0,0.0,0.5,3.6,1.0,0.0,2.0,1.0,N,0.0,21.8,32.7
2.0,0.0,0.5,21.09,1.0,5.76,2.0,2.0,N,0.0,58.56,41.85
2.0,0.0,0.5,1.2,6.0,0.0,2.0,1.0,N,0.5,7.3,4.716666666666667
1.0,1.85,0.5,1.5,1.0,0.0,1.0,1.0,N,0.0,11.15,10.433333333333334
2.0,1.46,0.5,0.96,1.0,0.0,1.0,1.0,N,0.5,8.76,5.483333333333333
1.0,0.0,0.5,3.7,1.0,0.0,2.0,1.0,N,0.0,18.3,23.35
2.0,2.0,0.5,1.67,1.0,0.0,1.0,1.0,N,1.0,16.3,18.283333333333335
2.0,2.08,0.5,1.13,1.0,0.0,1.0,1.0,N,1.0,10.38,6.75
2.0,0.0,0.5,1.5,1.0,0.0,1.0,1.0,N,0.0,9.8,11.683333333333334
2.0,0.0,0.5,2.39,2.0,0.0,2.0,1.0,N,0.0,18.3,28.633333333333333
1.0,1.75,0.5,1.3,1.0,0.0,1.0,1.0,N,0.0,10.55,9.483333333333333
2.0,1.0,0.5,2.52,1.0,0.0,1.0,1.0,N,0.0,18.3,25.083333333333332
2.0,3.96,0.5,5.13,4.0,0.0,1.0,1.0,N,0.0,23.76,19.65
1.0,0.02,0.5,2.4,1.0,0.0,1.0,1.0,N,0.0,13.82,18.1
2.0,4.2,0.5,1.42,1.0,0.0,1.0,1.0,N,0.0,21.0,26.666666666666668
1.0,4.0,0.5,18.0,1.0,0.0,1.0,1.0,N,0.0,53.8,40.55
2.0,1.76,0.5,1.48,1.0,0.0,1.0,1.0,N,0.5,10.56,7.483333333333333
2.0,1.82,0.5,0.48,2.0,0.0,1.0,1.0,N,1.0,9.12,6.066666666666666
1.0,7.0,0.5,1.1,1.0,0.0,1.0,1.0,N,0.0,14.8,7.566666666666666
2.0,1.46,0.5,1.22,5.0,0.0,1.0,1.0,N,0.0,8.76,6.166666666666667
2.0,1.56,0.5,0.63,2.0,0.0,1.0,1.0,N,1.0,9.36,6.316666666666666
1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,N,1.0,6.3,0.13333333333333333
2.0,5.66,0.5,8.68,5.0,0.0,1.0,1.0,N,0.5,33.96,21.633333333333333
1.0,9.35,0.5,8.4,1.0,5.76,1.0,1.0,N,0.0,46.91,41.18333333333333
1.0,2.15,0.5,1.6,1.0,0.0,1.0,1.0,N,1.0,12.95,11.233333333333333
1.0,1.45,0.5,1.2,1.0,0.0,1.0,1.0,N,0.5,8.75,6.016666666666667
1.0,0.0,0.5,0.3,1.0,0.0,2.0,1.0,N,1.0,5.3,2.4166666666666665
2.0,1.0,0.5,0.59,1.0,0.0,1.0,1.0,N,0.5,7.3,5.383333333333334
1.0,8.0,0.5,18.4,1.0,5.76,1.0,2.0,N,0.0,66.56,39.05
2.0,1.96,0.5,1.6,5.0,0.0,1.0,1.0,N,0.5,11.76,9.5
1.0,3.05,0.5,3.9,1.0,0.0,1.0,1.0,N,1.0,18.35,12.65
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,0.0,6.8,6.15
2.0,0.0,0.5,1.53,1.0,5.76,1.0,1.0,N,1.0,19.06,16.866666666666667
2.0,0.0,0.5,10.55,1.0,0.0,1.0,1.0,N,0.5,31.8,21.183333333333334
1.0,0.0,0.5,1.2,1.0,0.0,2.0,1.0,N,0.0,8.8,9.566666666666666
1.0,2.05,0.5,1.5,1.0,0.0,1.0,1.0,N,0.5,12.35,11.533333333333333
1.0,1.85,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,11.15,11.833333333333334
1.0,3.5,0.5,2.9,1.0,0.0,1.0,1.0,N,1.0,21.8,24.466666666666665
1.0,3.0,0.5,0.9,1.0,0.0,1.0,1.0,N,0.5,9.3,2.8833333333333333
2.0,1.5,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,15.8,21.533333333333335
1.0,0.0,0.5,1.2,2.0,0.0,2.0,1.0,N,0.0,8.8,9.65
2.0,1.86,0.5,1.6,1.0,0.0,1.0,1.0,N,0.0,11.16,9.866666666666667
2.0,0.0,0.5,1.3,2.0,0.0,1.0,1.0,N,0.0,8.3,8.95
2.0,4.0,0.5,10.56,6.0,0.0,1.0,1.0,N,0.5,36.8,23.7
1.0,0.0,0.5,8.7,2.0,0.0,2.0,1.0,N,1.0,28.3,21.033333333333335
1.0,6.65,0.5,5.3,1.0,0.0,1.0,1.0,N,0.5,28.95,26.1
1.0,2.65,0.5,3.4,1.0,0.0,1.0,1.0,N,0.5,15.95,10.066666666666666
1.0,1.06,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,6.36,2.933333333333333
2.0,2.0,0.5,0.58,1.0,0.0,1.0,1.0,N,0.5,8.3,4.366666666666666
1.0,0.0,0.5,1.1,1.0,0.0,2.0,1.0,N,0.0,7.3,6.016666666666667
1.0,10.0,0.5,8.3,2.0,5.76,1.0,1.0,N,0.0,59.56,64.81666666666666
1.0,3.55,0.5,4.9,1.0,0.0,1.0,1.0,N,1.0,21.35,14.783333333333333
2.0,1.32,0.5,0.73,1.0,0.0,1.0,1.0,N,0.0,6.62,3.283333333333333
1.0,1.95,0.5,1.2,1.0,0.0,1.0,1.0,N,0.0,9.75,7.983333333333333
1.0,3.3,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,16.6,19.833333333333332
2.0,3.96,0.5,5.13,5.0,0.0,1.0,1.0,N,0.5,23.76,19.7
2.0,1.0,0.5,0.93,1.0,0.0,1.0,1.0,N,0.5,7.8,4.366666666666666
1.0,1.55,0.5,0.9,1.0,0.0,1.0,1.0,N,0.0,9.35,7.7
1.0,4.65,0.5,6.0,2.0,0.0,1.0,1.0,N,0.5,27.95,25.016666666666666
2.0,0.0,0.5,1.96,2.0,0.0,1.0,1.0,N,0.0,17.8,26.483333333333334
1.0,1.15,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,6.95,4.9
2.0,0.0,0.5,1.5,2.0,0.0,2.0,1.0,N,0.0,10.8,13.333333333333334
2.0,1.0,0.5,1.12,5.0,0.0,1.0,1.0,N,1.0,15.8,21.866666666666667
2.0,0.0,0.5,0.99,1.0,0.0,2.0,1.0,N,1.0,10.8,13.1
1.0,1.75,0.5,1.5,1.0,0.0,1.0,1.0,N,0.0,10.55,8.683333333333334
2.0,0.0,0.5,6.48,1.0,0.0,2.0,1.0,N,1.0,22.8,20.766666666666666
1.0,1.45,0.5,0.6,3.0,0.0,1.0,1.0,N,1.0,8.75,5.9
2.0,0.0,0.5,2.76,6.0,0.0,1.0,1.0,N,1.0,17.8,22.516666666666666
2.0,2.26,0.5,1.05,1.0,0.0,1.0,1.0,N,0.0,13.56,15.316666666666666
1.0,3.95,0.5,1.9,1.0,0.0,1.0,1.0,N,0.0,19.75,23.933333333333334
1.0,0.72,0.5,0.4,1.0,0.0,1.0,1.0,N,0.0,5.52,2.75
1.0,0.0,0.5,5.7,1.0,0.0,2.0,1.0,Y,1.0,28.3,38.25
2.0,6.96,0.5,10.79,6.0,0.0,1.0,1.0,N,0.0,41.76,38.5
1.0,0.0,0.5,1.1,2.0,0.0,2.0,1.0,N,0.0,6.8,5.1
2.0,2.08,0.5,1.57,1.0,0.0,1.0,1.0,N,0.0,10.38,8.233333333333333
1.0,1.0,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.3,2.816666666666667
1.0,2.0,0.5,2.9,1.0,0.0,1.0,1.0,N,0.0,16.8,17.6
2.0,1.76,0.5,1.15,1.0,0.0,1.0,1.0,N,1.0,10.56,7.583333333333333
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,0.0,6.3,6.0
2.0,1.74,0.5,0.52,5.0,0.0,1.0,1.0,N,0.5,7.54,3.4
2.0,1.86,0.5,1.64,3.0,0.0,1.0,1.0,N,0.5,11.16,7.833333333333333
1.0,0.95,0.5,0.4,1.0,0.0,1.0,1.0,N,0.5,5.75,1.65
1.0,3.15,0.5,2.2,1.0,0.0,1.0,1.0,N,0.0,18.95,22.5
2.0,1.0,0.5,0.83,1.0,0.0,1.0,1.0,N,0.0,7.3,5.95
1.0,1.0,0.5,2.4,1.0,0.0,1.0,1.0,N,0.5,13.8,15.116666666666667
2.0,0.0,0.5,2.58,2.0,0.0,2.0,1.0,N,0.0,16.3,21.983333333333334
2.0,1.0,0.5,1.96,2.0,0.0,1.0,1.0,N,1.0,12.3,11.716666666666667
2.0,2.08,0.5,1.7,1.0,0.0,1.0,1.0,N,0.0,10.38,7.3
2.0,2.16,0.5,2.02,1.0,0.0,1.0,1.0,N,1.0,12.96,9.683333333333334
2.0,0.8,0.5,0.81,5.0,0.0,1.0,1.0,N,0.0,7.6,6.366666666666666
1.0,1.7,0.5,1.0,1.0,0.0,1.0,1.0,N,0.0,13.5,17.65
2.0,2.0,0.5,1.25,2.0,0.0,1.0,1.0,N,0.0,9.8,8.566666666666666
2.0,5.0,0.5,2.83,1.0,0.0,1.0,1.0,N,0.0,27.8,37.78333333333333
2.0,2.7,0.5,2.42,1.0,0.0,1.0,1.0,N,0.0,13.5,10.616666666666667
2.0,2.16,0.5,2.35,1.0,0.0,1.0,1.0,N,0.5,12.96,6.966666666666667
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,0.0,5.3,4.383333333333334
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,7.55,5.616666666666666
1.0,5.25,0.5,7.6,1.0,0.0,1.0,1.0,N,0.0,31.55,23.333333333333332
2.0,2.0,0.5,1.91,1.0,0.0,1.0,1.0,N,1.0,12.8,9.283333333333333
1.0,0.0,0.5,2.2,2.0,0.0,2.0,1.0,N,1.0,11.8,12.066666666666666
1.0,0.0,0.5,1.0,1.0,0.0,2.0,1.0,N,1.0,9.3,9.566666666666666
2.0,1.32,0.5,0.71,1.0,0.0,1.0,1.0,N,0.0,6.62,2.783333333333333
2.0,4.76,0.5,6.9,1.0,0.0,1.0,1.0,N,0.0,28.56,21.633333333333333
2.0,0.0,0.5,2.12,3.0,0.0,2.0,1.0,N,1.0,14.8,18.783333333333335
2.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,0.0,11.3,14.85
1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,N,0.0,7.3,6.2
2.0,1.16,0.5,0.52,1.0,0.0,1.0,1.0,N,0.5,6.96,3.7666666666666666
1.0,1.05,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,6.35,3.3833333333333333
2.0,0.0,0.5,1.39,3.0,0.0,2.0,1.0,N,1.0,8.8,7.05
1.0,0.0,0.5,0.1,1.0,0.0,3.0,1.0,N,0.5,3.8,0.9166666666666666
1.0,0.0,0.5,8.4,1.0,0.0,2.0,1.0,N,0.5,28.8,26.233333333333334
1.0,0.0,0.5,10.1,1.0,0.0,2.0,1.0,N,0.5,30.3,22.25
2.0,2.16,0.5,1.7,1.0,0.0,1.0,1.0,N,1.0,12.96,10.516666666666667
1.0,0.0,0.5,1.9,1.0,0.0,2.0,1.0,N,1.0,13.8,16.7
1.0,0.0,0.5,0.4,2.0,0.0,2.0,1.0,N,0.0,5.3,3.216666666666667
2.0,0.0,0.5,0.6,2.0,0.0,1.0,1.0,N,0.0,6.8,6.416666666666667
2.0,0.0,0.5,1.49,5.0,0.0,2.0,1.0,N,0.5,8.3,6.7
1.0,0.0,0.5,1.9,1.0,0.0,2.0,1.0,N,1.0,13.8,17.3
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.5,5.8,3.316666666666667
2.0,0.0,0.5,1.44,1.0,0.0,2.0,1.0,N,0.0,13.3,19.933333333333334
1.0,4.2,0.5,7.2,1.0,0.0,1.0,1.0,N,0.5,30.0,25.55
2.0,1.95,0.5,1.32,1.0,0.0,1.0,1.0,N,0.5,9.75,7.05
2.0,3.0,0.5,1.95,1.0,0.0,1.0,1.0,N,0.0,18.8,23.866666666666667
2.0,0.0,0.5,2.15,1.0,0.0,2.0,1.0,N,1.0,14.8,19.0
1.0,0.0,0.5,0.8,1.0,0.0,2.0,1.0,N,1.0,8.3,7.65
1.0,1.5,0.5,3.5,1.0,0.0,1.0,1.0,N,0.0,21.8,29.966666666666665
2.0,1.0,0.5,1.41,2.0,0.0,1.0,1.0,N,0.0,10.3,10.516666666666667
2.0,1.0,0.5,2.2,2.0,0.0,1.0,1.0,N,0.5,11.8,8.2
2.0,0.0,0.5,1.45,1.0,0.0,2.0,1.0,N,0.0,6.8,4.316666666666666
2.0,1.36,0.5,0.65,5.0,0.0,1.0,1.0,N,1.0,8.16,4.683333333333334
1.0,11.7,0.5,17.6,1.0,5.76,1.0,2.0,N,0.0,70.26,31.15
1.0,0.0,0.5,4.4,1.0,0.0,2.0,1.0,N,0.5,17.3,17.55
2.0,1.4,0.5,1.48,1.0,0.0,1.0,1.0,N,0.0,10.7,11.066666666666666
1.0,0.0,0.5,1.2,1.0,0.0,2.0,1.0,N,0.0,8.3,8.683333333333334
1.0,0.0,0.5,0.5,1.0,0.0,2.0,1.0,N,0.0,6.8,7.016666666666667
2.0,1.56,0.5,1.06,1.0,0.0,1.0,1.0,N,0.5,9.36,6.316666666666666
2.0,7.59,0.5,5.47,1.0,0.0,1.0,1.0,N,1.0,32.89,30.933333333333334
1.0,0.0,0.5,2.2,1.0,0.0,2.0,1.0,N,1.0,12.3,12.216666666666667
1.0,2.75,0.5,2.7,1.0,0.0,1.0,1.0,N,0.0,16.55,18.0
1.0,0.0,0.5,14.9,1.0,0.0,2.0,1.0,N,0.5,42.3,26.333333333333332
1.0,1.25,0.5,0.6,1.0,0.0,1.0,1.0,N,0.0,7.55,6.15
2.0,1.96,0.5,1.7,3.0,0.0,1.0,1.0,N,0.5,11.76,9.483333333333333
2.0,1.36,0.5,0.78,3.0,0.0,1.0,1.0,N,0.0,8.16,6.266666666666667
2.0,0.0,0.5,1.4,5.0,0.0,1.0,1.0,N,1.0,13.3,16.8
2.0,3.84,0.5,2.86,2.0,0.0,1.0,1.0,N,0.5,16.64,12.7
1.0,0.0,0.5,0.7,1.0,0.0,2.0,1.0,N,0.5,5.8,2.6166666666666667
2.0,1.0,0.5,1.03,5.0,0.0,1.0,1.0,N,0.0,8.3,6.833333333333333
2.0,0.0,0.5,1.46,2.0,0.0,2.0,1.0,N,1.0,10.3,10.316666666666666
1.0,1.0,0.5,0.8,1.0,0.0,1.0,1.0,N,0.0,9.3,9.8
1.0,0.0,0.5,1.3,1.0,0.0,2.0,1.0,N,1.0,8.3,7.516666666666667
2.0,2.56,0.5,3.31,5.0,0.0,1.0,1.0,N,0.0,15.36,12.0
1.0,5.35,0.5,5.6,1.0,0.0,1.0,1.0,N,0.0,32.15,38.06666666666667
1.0,2.97,0.5,3.7,2.0,0.0,1.0,1.0,N,0.5,22.77,24.9
2.0,1.0,0.5,1.44,3.0,0.0,1.0,1.0,N,0.5,9.3,6.0
1.0,1.45,0.5,0.5,1.0,0.0,1.0,1.0,N,0.5,7.25,3.5833333333333335
1.0,5.05,0.5,6.9,1.0,0.0,1.0,1.0,N,0.0,30.35,25.4
2.0,5.76,0.5,7.17,3.0,0.0,1.0,1.0,N,0.0,34.56,32.6
1.0,1.0,0.5,0.6,1.0,0.0,1.0,1.0,N,1.0,7.3,3.55
2.0,0.0,0.5,2.55,5.0,0.0,2.0,1.0,N,0.5,10.8,7.783333333333333
2.0,2.58,0.5,1.23,1.0,0.0,1.0,1.0,N,1.0,12.88,10.616666666666667
2.0,1.25,0.5,1.35,1.0,0.0,1.0,1.0,N,0.0,10.55,10.766666666666667
1.0,3.95,0.5,2.1,1.0,0.0,1.0,1.0,N,0.0,19.75,23.45
2.0,4.26,0.5,5.73,3.0,0.0,1.0,1.0,N,0.0,25.56,19.116666666666667
1.0,0.0,0.5,0.9,1.0,0.0,2.0,1.0,N,1.0,7.8,5.6
1.0,3.0,0.5,7.0,1.0,0.0,1.0,1.0,N,0.0,25.8,17.316666666666666
1.0,0.0,0.5,1.5,1.0,0.0,2.0,1.0,N,0.0,9.3,9.883333333333333
2.0,0.0,0.5,5.53,2.0,0.0,2.0,1.0,N,0.0,19.3,16.583333333333332
1.0,0.0,0.5,1.6,1.0,0.0,2.0,1.0,N,0.0,8.8,8.783333333333333
2.0,0.0,0.5,0.62,1.0,0.0,2.0,1.0,N,0.5,5.8,3.35
2.0,5.0,0.0,13.5,1.0,16.26,1.0,5.0,N,0.0,128.56,30.283333333333335
